text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
"24 Hours Left -  Building Official I - City of Colwood (Colwood, BC) https://t.co/NUSBn1Grbu",2022-07-13 14:33:19.089647,1545667198085083136,2022-07-09 07:12:31+00:00,0,0,0,0,,,,,CivicJobs,4010,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"24 Hours Left -  Labourer I Parks - City of Colwood (Colwood, BC) https://t.co/WtMYKiSi5y",2022-07-13 14:33:19.089647,1545340675113177088,2022-07-08 09:35:02+00:00,0,0,0,0,,,,,revdal,4023,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"“The City of North Vancouver and the Okanagan-Similkameen Regional District have implemented measures to delegate certain development decisions to staff,

… Kelowna, Surrey, Kamloops and Colwood proceeding or considering proceeding without public hearings in certain situations.” https://t.co/SvqZdfvc3b",2022-07-13 14:34:31.810494,1545817114644123648,2022-07-09 17:08:14+00:00,1,0,10,1,,,,,KishoneRoy,1926,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"24 Hours Left -  Building Official I - City of Colwood (Colwood, BC) https://t.co/NUSBn1Grbu",2022-07-13 14:34:31.810494,1545667198085083136,2022-07-09 07:12:31+00:00,0,0,0,0,,,,,CivicJobs,4010,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"24 Hours Left -  Labourer I Parks - City of Colwood (Colwood, BC) https://t.co/WtMYKiSi5y",2022-07-13 14:34:31.810494,1545340675113177088,2022-07-08 09:35:02+00:00,0,0,0,0,,,,,revdal,4023,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"“The City of North Vancouver and the Okanagan-Similkameen Regional District have implemented measures to delegate certain development decisions to staff,… Kelowna, Surrey, Kamloops and Colwood proceeding or considering proceeding without public hearings in certain situations.” https://t.co/SvqZdfvc3b Dan Fumano: Time for Vancouver to rethink how housing is approved? https://t.co/hm9zzOzZxv",2022-07-13 14:35:20.276164,1545817114644123648,2022-07-09 17:08:14+00:00,1,0,10,1,,,,,KishoneRoy,1926,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"24 Hours Left -  Building Official I - City of Colwood (Colwood, BC) https://t.co/NUSBn1Grbu",2022-07-13 14:35:20.276164,1545667198085083136,2022-07-09 07:12:31+00:00,0,0,0,0,,,,,CivicJobs,4010,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"24 Hours Left -  Labourer I Parks - City of Colwood (Colwood, BC) https://t.co/WtMYKiSi5y",2022-07-13 14:35:20.276164,1545340675113177088,2022-07-08 09:35:02+00:00,0,0,0,0,,,,,revdal,4023,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
#99cents! Sidney's father is found dead floating in a vat of beer accompanied by two pole dancers &amp; their performing sheep. Then he's abducted by a group of thieving alcoholic aliens. TOXIC BEER by @SimonbullockA Win a $20 Amazon/BN GC!  @AndreaCoventry https://t.co/J03M7A0Eok https://t.co/f3oZciEQeA,2022-07-13 14:35:21.762659,1547299866967248897,2022-07-13 19:20:10+00:00,0,0,0,0,,,,,GoddessFish,11340,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@DickBenedict @HoopsAnalyst Wicks did play as a soph at UCLA- was at a Cal JUCO frosh year. Front line had him, Curtis Rowe, Shackleford,  who had already started 2 yrs, and some big guy from NYC.
https://t.co/oj7bNkak4u",2022-07-13 14:35:21.762659,1547279599725383680,2022-07-13 17:59:38+00:00,2,0,1,0,,,,,DQuinn1575,63,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@RonFilipkowski Sidney Powell was obviously an accomplice in the attempt to overthrow the govt. She's still trying, pledging to continue spreading the big lie. The problem for her is: I don't think jailers allow prisoners on social media.",2022-07-13 14:35:21.762659,1547248351384674307,2022-07-13 15:55:28+00:00,0,0,0,0,,,,,timelock16,2112,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
#99cents! Sidney's father is found dead floating in a vat of beer accompanied by two pole dancers &amp; their performing sheep. Then he's abducted by a group of thieving alcoholic aliens. TOXIC BEER by @SimonbullockA Win a $20 Amazon/BN GC  @AndreaCoventry https://t.co/J03M7A0Eok https://t.co/YFS1avHXId,2022-07-13 14:35:21.762659,1547239481958453249,2022-07-13 15:20:13+00:00,0,0,0,0,,,,,stanbecker603,96,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
Traci Park is a heinous Poverty Pimp supporting Drughouse Becky Dennison Venice Community Housing Corporation and Hollywood Community Housing Corporation. We have the data and unimpeachable documentation of the Dirty Roger Mahony Project Rape Key Lease Partner services. https://t.co/3zPjq7ZOah,2022-07-13 14:35:21.762659,1547200365719760898,2022-07-13 12:44:47+00:00,0,0,0,0,,,,,coffeechgo,78,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
#99cents! Sidney's father is found dead floating in a vat of beer accompanied by two pole dancers &amp; their performing sheep. Then he's abducted by a group of thieving alcoholic aliens. TOXIC BEER by @SimonbullockA Win a $20 Amazon/BN GC. @AndreaCoventry https://t.co/J03M7A0Eok https://t.co/ZDAY3xLwg3,2022-07-13 14:35:21.762659,1547185737090703360,2022-07-13 11:46:39+00:00,0,0,0,0,,,,,NYwonk347,137,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
#99cents Sidney's father is found dead floating in a large vat of beer accompanied by two pole dancers &amp; their three performing sheep and Sidney is abducted by  thieving alcoholic aliens. TOXIC BEER by @SimonbullockA #Win a $20 Amazon GC  @Texas_Storm84  https://t.co/tfocnv1wge https://t.co/DnJBvr3bIH,2022-07-13 14:35:21.762659,1547051951266959360,2022-07-13 02:55:02+00:00,0,1,1,2,,,,,PlantBasedClean,86,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
